,Datetime,Title,Description,Link,Label,MS,NR,Hard
944, ۱۵ تير ۱۴۰۱ - ۱۰:۳۴ ,اتحاد بازار سرمایه مانع اصلی انتقال بورس کالا به وزارت صمت,یک کارشناس بازار سرمایه گفت: انتقال بورس کالا از وزارت اقتصاد به وزارت صمت قابلیت عاملیت حرکت را از سهام داران و بازی گران سهام خواهد گرفت.,https://www.tasnimnews.com/fa/news/1401/04/15/2739504/اتحاد-بازار-سرمایه-مانع-اصلی-انتقال-بورس-کالا-به-وزارت-صمت,1,,,
945, ۱۵ تير ۱۴۰۱ - ۰۸:۵۰ ,یک شرکت غذایی در نوبت عرضه اولیه در بورس,یک شرکت غذایی به عنوان سومین عرضه اولیه شرکت بورس تهران به زودی راهی بازار سرمایه می‌شود.,https://www.tasnimnews.com/fa/news/1401/04/15/2739454/یک-شرکت-غذایی-در-نوبت-عرضه-اولیه-در-بورس,1,,,
946, ۱۵ تير ۱۴۰۱ - ۰۸:۴۸ ,نهمین عرضه اولیه امسال بورس کشف قیمت شد,تعداد ۱۳۵ میلیون سهم شرکت فولاد شاهرود در بازار دوم فرابورس عرضه اولیه و کشف قیمت شد.,https://www.tasnimnews.com/fa/news/1401/04/15/2739451/نهمین-عرضه-اولیه-امسال-بورس-کشف-قیمت-شد,1,,,
947, ۱۳ تير ۱۴۰۱ - ۱۷:۳۳ ,رئیس بورس در نامه به قالیباف: طرح توسعه فولاد از دستور کار مجلس خارج شود,رییس سازمان بورس طی نامه‌ای از رییس مجلس خواست تا طرح تنظیم بازارکالاهای مشمول الزام به عرضه در بورس‌های کالایی از دستورکار هفته جاری مجلس خارج و به کمیسیون اقتصادی ارجاع و بااصلاحات اساسی و رفع ابهام به طرح اصلاح قانون بازار اوراق بهادار الحاق شود.,https://www.tasnimnews.com/fa/news/1401/04/13/2738754/رئیس-بورس-در-نامه-به-قالیباف-طرح-توسعه-فولاد-از-دستور-کار-مجلس-خارج-شود,0,,,
948, ۱۳ تير ۱۴۰۱ - ۱۳:۴۱ ,جزئیات منابع واریزی صندوق توسعه ملی به بورس/ واریز‌ها ادامه دارد,براساس آخرین آمار، از ۱۲ هزار میلیارد تومانی که صندوق توسعه ملی تعهد داشت تا به صندوق تثبیت بازار سرمایه پرداخت کند، ۵۰۰۰ میلیارد تومان واریز و ۷۰۰۰ میلیارد تومان باقی مانده است که البته فرایند واریزی تا اتمام تعهد صندوق توسعه ملی ادامه دارد.,https://www.tasnimnews.com/fa/news/1401/04/13/2738625/جزئیات-منابع-واریزی-صندوق-توسعه-ملی-به-بورس-واریز-ها-ادامه-دارد,1,,,
949, ۱۳ تير ۱۴۰۱ - ۱۱:۰۸ ,هشدار؛ مراقب این پیامک‌ها باشید,با مطرح شدن واریز سود سهام عدالت برای جاماندگان کلاهبرداران فرصت را غنیمت شمرده و به کاسبی خود (دست کردن در جیب مردم) رونق داده‌اند.,https://www.tasnimnews.com/fa/news/1401/04/13/2738507/هشدار-مراقب-این-پیامک-ها-باشید,,,1,
950, ۱۳ تير ۱۴۰۱ - ۰۹:۲۳ ,خصوصی‌‎‌سازی ۹۰۰ بنگاه دولتی به‌نحو کاملاً معیوب/ مجمع تشخیص در ارائه گزارش نظارتی اصل ۴۴ غفلت کرد,دبیر قرارگاه مبارزه با مفاسد اقتصادی در نامه‌ای خطاب به محمدباقر ذوالقدر، دبیر مجمع تشخیص مصلحت نظام بر ضرورت ارزیابی سیاست‌های کلان اصل ۴۴ قانون اساسی تأکید کرد.,https://www.tasnimnews.com/fa/news/1401/04/13/2738441/خصوصی-سازی-900-بنگاه-دولتی-به-نحو-کاملاً-معیوب-مجمع-تشخیص-در-ارائه-گزارش-نظارتی-اصل-44-غفلت-کرد,0,,,
951, ۱۲ تير ۱۴۰۱ - ۲۱:۰۴ ,بانک‌ها و بورس فردا تعطیل نیستند,باوجود تعطیل‌شدن ادارات و مهدهای کودک تهران، فردا بانک‌ها و بورس تعطیل نیستند.,https://www.tasnimnews.com/fa/news/1401/04/12/2738345/بانک-ها-و-بورس-فردا-تعطیل-نیستند,,,,
952, ۱۲ تير ۱۴۰۱ - ۱۹:۳۸ ,ساماندهی جاماندگان سهام عدالت تا پایان شهریور انجام می‌شود,رئیس کمیسیون اقتصادی مجلس گفت: ساماندهی جاماندگان سهام عدالت در چند فاز انجام می شود و به نظر می رسد تا شهریور به سرانجام برسد.,https://www.tasnimnews.com/fa/news/1401/04/12/2738319/ساماندهی-جاماندگان-سهام-عدالت-تا-پایان-شهریور-انجام-می-شود,0,,,
953, ۱۱ تير ۱۴۰۱ - ۱۳:۱۵ ,شاخص بورس ۱۲ هزار واحد افت کرد,شاخص بورس در جریان معاملات امروز بازار سرمایه با افت ۱۲ هزار واحدی روبرو شد.,https://www.tasnimnews.com/fa/news/1401/04/11/2737553/شاخص-بورس-12-هزار-واحد-افت-کرد,-1,,,
954, ۱۱ تير ۱۴۰۱ - ۰۹:۴۳ ,بورس اسیر عدم قطعیت‌ها و چشم‌انتظار نقدینگی است,یک کارشناس بازار سرمایه با اشاره به اینکه در شرایط کنونی بازار سهام چشم‌انتظار نقدینگی است، گفت: بورس اسیر عدم قطعیتهای ناشی از شرایط داخل و خارج از محیط اقتصاد ایران است و برای رسیدن به شرایط مطلوب و متعادل، باید از آنها عبور کنیم.,https://www.tasnimnews.com/fa/news/1401/04/11/2737294/بورس-اسیر-عدم-قطعیت-ها-و-چشم-انتظار-نقدینگی-است,-1,,,
955, ۱۱ تير ۱۴۰۱ - ۰۹:۲۰ ,سهم ۵۸ درصدی بورس از انتشار اوراق دولتی از ابتدای امسال,در مجموع ۱۵.۹۸۲ میلیارد تومان از طریق انتشار اوراق نقدی از ابتدای امسال تا کنون، حدود ۴۲ درصد از طریق بازار پول و ۵۸ درصد از طریق بازار سرمایه تامین مالی شده است.,https://www.tasnimnews.com/fa/news/1401/04/11/2737302/سهم-58-درصدی-بورس-از-انتشار-اوراق-دولتی-از-ابتدای-امسال,0,,,
956, ۱۱ تير ۱۴۰۱ - ۰۹:۱۷ ,یک عرضه اولیه دیگر در مسیر بازار سرمایه,نهمین عرضه اولیه بازار سرمایه در سالجاری با عرضه اولیه ۵ درصد سهام شرکت فولاد شاهرود، سه شنبه این هفته(۱۴تیر) در فرابورس انجام می‌شود.,https://www.tasnimnews.com/fa/news/1401/04/11/2737309/یک-عرضه-اولیه-دیگر-در-مسیر-بازار-سرمایه,1,,,
957, ۱۱ تير ۱۴۰۱ - ۰۸:۴۴ ,افت شاخص‌های بازار سهام در هفته‌ گذشته,شاخص بورس در هفته گذشته ۱.۳ درصد و شاخص‌های کل هموزن و فرابورس به ترتیب ۰.۲ و ۱.۳ درصد کاهش را به ثبت رساندند.,https://www.tasnimnews.com/fa/news/1401/04/11/2737272/افت-شاخص-های-بازار-سهام-در-هفته-گذشته,-1,,,
958, ۰۸ تير ۱۴۰۱ - ۱۳:۴۶ ,تصویب دستورالعمل انتشار گواهی صرفه جویی انرژی و مبادله در بورس,وزیر اقتصاد با اشاره به نارضایتی به حق قطع برق صنایع از تصویب دستورالعمل انتشار گواهی صرفه جویی انرژی و مبادله در بورس در شورای عالی بورس خبر داد.,https://www.tasnimnews.com/fa/news/1401/04/08/2736240/تصویب-دستورالعمل-انتشار-گواهی-صرفه-جویی-انرژی-و-مبادله-در-بورس,0,,,
959, ۰۸ تير ۱۴۰۱ - ۱۲:۵۴ ,شاخص بورس ۷۱۹ واحد افت کرد,شاخص بورس در جریان معاملات امروز بازار سرمایه با افت ۷۱۹ واحدی روبرو شد.,https://www.tasnimnews.com/fa/news/1401/04/08/2736248/شاخص-بورس-719-واحد-افت-کرد,-1,,,
960, ۰۷ تير ۱۴۰۱ - ۱۵:۴۶ ,شاخص بورس ۱۰هزار واحد رشد کرد,شاخص بورس در جریان معاملات امروز بازار سرمایه با رشد ۱۰هزارواحدی روبه‌رو شد.,https://www.tasnimnews.com/fa/news/1401/04/07/2735781/شاخص-بورس-10هزار-واحد-رشد-کرد,1,,,
961, ۰۷ تير ۱۴۰۱ - ۰۸:۱۸ ,پیش‌بینی صنایع بورسی در تابستان امسال,یک کارشناس بازار سرمایه با اشاره به این که در حالی بازار سرمایه به پیشواز فصل تابستان می‌رود که قیمت‌های جهانی در سطح بالاست، بحران اوکراین ادامه دارد، تورم در سطح بالایی و قیمت دلار صعودی است، به پیش‌بینی وضعیت صنایع بورسی پرداخت.,https://www.tasnimnews.com/fa/news/1401/04/07/2733799/پیش-بینی-صنایع-بورسی-در-تابستان-امسال,,,1,
962, ۰۷ تير ۱۴۰۱ - ۰۸:۱۷ ,الزام شرکت‌ها به پرداخت سود سال‌های گذشته به حساب سهامداران سجامی,با بخشنامه سازمان بورس، شرکت‌های بورسی ملزم به پرداخت سود سال‌های گذشته به حساب سهامداران سجامی شدند.,https://www.tasnimnews.com/fa/news/1401/04/07/2735397/الزام-شرکت-ها-به-پرداخت-سود-سال-های-گذشته-به-حساب-سهامداران-سجامی,1,,,
963, ۰۷ تير ۱۴۰۱ - ۰۸:۱۱ ,رشد ۱۲درصدی شاخص بورس در بهار ۱۴۰۱,شاخص بورس در سه ماه نخست امسال طی ۵۸ روز معاملاتی، با ثبت ۱۷۲هزار و ۳۸۲واحد افزایش، معادل ۱۲.۶۱درصد رشد کرده است.,https://www.tasnimnews.com/fa/news/1401/04/07/2735398/رشد-12درصدی-شاخص-بورس-در-بهار-1401,1,,,
964, ۰۶ تير ۱۴۰۱ - ۱۲:۴۷ ,شاخص بورس ۲ هزار واحد رشد کرد,شاخص بورس در جریان معاملات امروز بازار سرمایه با رشد ۲هزار واحدی روبرو شد.,https://www.tasnimnews.com/fa/news/1401/04/06/2735103/شاخص-بورس-2-هزار-واحد-رشد-کرد,1,,,
965, ۰۶ تير ۱۴۰۱ - ۰۷:۵۵ ,ضرورت لغو مواد مغایر با قانون در آیین‌نامه آزادسازی سهام عدالت/ مدل اجرایی و اصلاحات آیین‌نامه تا ۱ ماه آینده تدوین می‌شود,رئیس فراکسیون سهام عدالت مجلس بر لزوم لغو مصوبات مرتبط و مواد مغایر با قانون در آیین‌نامه قبلی سهام عدالت تاکید کرد و از برنامه ریزی برای ارایه مدل اجرایی و تدوین آیین‌نامه جدید طی یک ماه آینده در کارگروه ویژه سهام عدالت و شورای‌عالی بورس خبر داد.,https://www.tasnimnews.com/fa/news/1401/04/06/2734861/ضرورت-لغو-مواد-مغایر-با-قانون-در-آیین-نامه-آزادسازی-سهام-عدالت-مدل-اجرایی-و-اصلاحات-آیین-نامه-تا-1-ماه-آینده-تدوین-می-شود,0,,,
966, ۰۶ تير ۱۴۰۱ - ۰۷:۵۲ ,رشد ۶۱ درصدی معاملات اوراق تسهیلات مسکن از ابتدای امسال,بیش از ۱۰میلیون ورقه گواهی تسهیلات مسکن(تسه) به ارزش ۱۱ هزار و ۸۰۲میلیارد ریال در سه ماه گذشته در فرابورس دادو ستد شد که نشان از افزایش ۶۱درصدی حجم و رشد ۲۳۹درصدی ارزش معاملات این اوراق در مقایسه با مدت مشابه پارسال دارد.,https://www.tasnimnews.com/fa/news/1401/04/06/2734858/رشد-61-درصدی-معاملات-اوراق-تسهیلات-مسکن-از-ابتدای-امسال,1,,,
967, ۰۴ تير ۱۴۰۱ - ۱۳:۵۰ ,شاخص بورس ۱۳ هزار واحد افت کرد,شاخص بورس در جریان معاملات امروز بازار سرمایه با افت ۱۳هزار واحدی روبرو شد.,https://www.tasnimnews.com/fa/news/1401/04/04/2733980/شاخص-بورس-13-هزار-واحد-افت-کرد,-1,,,
968, ۰۴ تير ۱۴۰۱ - ۰۹:۴۱ ,سهم ۵۹ درصدی بازار سرمایه از فروش اوراق در سه ماه گذشته,از ابتدای امسال تا کنون در مجموع ۱۳۱۱۴ میلیارد تومان از طریق انتشار اوراق نقدی، حدود ۴۱ درصد از طریق بازار پول و ۵۹ درصد از طریق بازار سرمایه تامین مالی شده است.,https://www.tasnimnews.com/fa/news/1401/04/04/2733757/سهم-59-درصدی-بازار-سرمایه-از-فروش-اوراق-در-سه-ماه-گذشته,0,,,
969, ۰۴ تير ۱۴۰۱ - ۰۹:۲۱ ,رای دیوان عدالت درباره رسیدگی بورس ها به تخلفات انضباطی سهامداران,حکم رسیدگی هیات مدیره بورس‌ها به تخلفات انضباطی سهامداران از سوی دیوان عدالت اداری، خارج از حدود اختیار و مغایر با ماده ۳۵ قانون بازار اعلام و ابطال شد.,https://www.tasnimnews.com/fa/news/1401/04/04/2733755/رای-دیوان-عدالت-درباره-رسیدگی-بورس-ها-به-تخلفات-انضباطی-سهامداران,0,,,
